ac_number,ac_name,part_no,ps_name,lang,roll_type,expected_size_mb,filename,raw_bytes,compressed_bytes,pages,status
3,Khurai,29,29 - Khurai Laishram Leikai (B),ENG,final,7.14,AC03_part029_final_ENG.pdf,,5455402,,done
3,Khurai,29,29 - Khurai Laishram Leikai (B),BEN,final,7.87,AC03_part029_final_BEN.pdf,,5596230,,done
3,Khurai,30,30 - Ningthoubung,ENG,final,8.29,AC03_part030_final_ENG.pdf,,6475102,,done
3,Khurai,30,30 - Ningthoubung,BEN,final,9.25,AC03_part030_final_BEN.pdf,,6693671,,done
3,Khurai,31,31 - Ningthoubung Khunou,ENG,final,8.67,AC03_part031_final_ENG.pdf,,6739765,,done
3,Khurai,31,31 - Ningthoubung Khunou,BEN,final,9.62,AC03_part031_final_BEN.pdf,,6934979,,done
3,Khurai,32,32 - Khurai Kongpal Chingangbam Leikai,ENG,final,6.03,AC03_part032_final_ENG.pdf,,4591786,,done
3,Khurai,32,32 - Khurai Kongpal Chingangbam Leikai,BEN,final,6.62,AC03_part032_final_BEN.pdf,,4697160,,done
3,Khurai,33,33 - Khurai Sajor Leikai (Makha),ENG,final,5.98,AC03_part033_final_ENG.pdf,,4528654,,done
3,Khurai,33,33 - Khurai Sajor Leikai (Makha),BEN,final,6.59,AC03_part033_final_BEN.pdf,,4654800,,done
3,Khurai,34,34 - Khurai Kongpal Chingangbam Leikai (B),ENG,final,6.9,AC03_part034_final_ENG.pdf,,5303179,,done
3,Khurai,34,34 - Khurai Kongpal Chingangbam Leikai (B),BEN,final,7.62,AC03_part034_final_BEN.pdf,,5440510,,done
3,Khurai,35,35 - Khurai Kongpal Chingangbam Leikai (B-1),ENG,final,5.59,AC03_part035_final_ENG.pdf,,4233446,,done
3,Khurai,35,35 - Khurai Kongpal Chingangbam Leikai (B-1),BEN,final,6.12,AC03_part035_final_BEN.pdf,,4316027,,done
3,Khurai,36,36 - Khurai Chingangbam Leikai(C ),ENG,final,10.41,AC03_part036_final_ENG.pdf,,8162559,,done
3,Khurai,36,36 - Khurai Chingangbam Leikai(C ),BEN,final,11.5,AC03_part036_final_BEN.pdf,,8361917,,done
3,Khurai,37,37 - Khurai Chingangbam Leikai(D-1),ENG,final,8.48,AC03_part037_final_ENG.pdf,,6504324,,done
3,Khurai,37,37 - Khurai Chingangbam Leikai(D-1),BEN,final,9.35,AC03_part037_final_BEN.pdf,,6686333,,done
3,Khurai,38,38 - Khurai Chingangbam Leikai(D-2),ENG,final,6.59,AC03_part038_final_ENG.pdf,,5026507,,done
3,Khurai,38,38 - Khurai Chingangbam Leikai(D-2),BEN,final,7.27,AC03_part038_final_BEN.pdf,,5166904,,done
3,Khurai,39,39 - Khurai Kongkham Leikai (A),ENG,final,10.79,AC03_part039_final_ENG.pdf,,8527857,,done
3,Khurai,39,39 - Khurai Kongkham Leikai (A),BEN,final,12.1,AC03_part039_final_BEN.pdf,,8836124,,done
3,Khurai,40,40 - Khurai Kongkham Leikai (B),ENG,final,7.61,AC03_part040_final_ENG.pdf,,5871817,,done
3,Khurai,40,40 - Khurai Kongkham Leikai (B),BEN,final,8.44,AC03_part040_final_BEN.pdf,,6053456,,done
3,Khurai,41,41 - Khurai Kongkham Leikai (B-1),ENG,final,6.65,AC03_part041_final_ENG.pdf,,5097630,,done
3,Khurai,41,41 - Khurai Kongkham Leikai (B-1),BEN,final,7.37,AC03_part041_final_BEN.pdf,,5240283,,done
3,Khurai,42,42 - Khurai Khongnangmakhong(A),ENG,final,7.29,AC03_part042_final_ENG.pdf,,5621571,,done
3,Khurai,42,42 - Khurai Khongnangmakhong(A),BEN,final,8.05,AC03_part042_final_BEN.pdf,,5763470,,done
3,Khurai,43,43 - Khurai Khongnangmakhong(B),ENG,final,8.44,AC03_part043_final_ENG.pdf,,6529633,,done
3,Khurai,43,43 - Khurai Khongnangmakhong(B),BEN,final,9.32,AC03_part043_final_BEN.pdf,,6698220,,done
4,Khetrigao,1,1 - Porompat (A),ENG,final,7.54,AC04_part001_final_ENG.pdf,,5738535,,done
4,Khetrigao,1,1 - Porompat (A),BEN,final,8.35,AC04_part001_final_BEN.pdf,,5898263,,done
4,Khetrigao,2,2 - Porompat (B),ENG,final,8.84,AC04_part002_final_ENG.pdf,,6948856,,done
4,Khetrigao,2,2 - Porompat (B),BEN,final,9.89,AC04_part002_final_BEN.pdf,,7233193,,done
4,Khetrigao,3,3 - Porompat (C),ENG,final,8.24,AC04_part003_final_ENG.pdf,,6402855,,done
4,Khetrigao,3,3 - Porompat (C),BEN,final,9.17,AC04_part003_final_BEN.pdf,,6607304,,done
4,Khetrigao,4,4 - Porompat (D),ENG,final,9.99,AC04_part004_final_ENG.pdf,,7834869,,done
4,Khetrigao,4,4 - Porompat (D),BEN,final,11.2,AC04_part004_final_BEN.pdf,,8114109,,done
4,Khetrigao,5,5 - Kongba Laishram Leikai Makha,ENG,final,6.78,AC04_part005_final_ENG.pdf,,5161724,,done
4,Khetrigao,5,5 - Kongba Laishram Leikai Makha,BEN,final,7.57,AC04_part005_final_BEN.pdf,,5337427,,done
4,Khetrigao,6,6 - Kongba Laishram Leikai Awang,ENG,final,6.5,AC04_part006_final_ENG.pdf,,4956506,,done
4,Khetrigao,6,6 - Kongba Laishram Leikai Awang,BEN,final,7.27,AC04_part006_final_BEN.pdf,,5138800,,done
4,Khetrigao,7,7 - Gangapat (A),ENG,final,11.64,AC04_part007_final_ENG.pdf,,9113153,,done
4,Khetrigao,7,7 - Gangapat (A),BEN,final,12.98,AC04_part007_final_BEN.pdf,,9421468,,done
4,Khetrigao,8,8 - Gangapat (B),ENG,final,7.67,AC04_part008_final_ENG.pdf,,5886268,,done
4,Khetrigao,8,8 - Gangapat (B),BEN,final,8.46,AC04_part008_final_BEN.pdf,,6048957,,done
4,Khetrigao,9,9 - Thambalkhong Kongba Laishram Leikai,ENG,final,10.42,AC04_part009_final_ENG.pdf,,8161484,,done
4,Khetrigao,9,9 - Thambalkhong Kongba Laishram Leikai,BEN,final,11.56,AC04_part009_final_BEN.pdf,,8393360,,done
4,Khetrigao,10,10 - Kongba Chanam Leikai,ENG,final,7.13,AC04_part010_final_ENG.pdf,,5462120,,done
4,Khetrigao,10,10 - Kongba Chanam Leikai,BEN,final,7.96,AC04_part010_final_BEN.pdf,,5654121,,done
4,Khetrigao,11,11 - Thambalkhong North,ENG,final,5.47,AC04_part011_final_ENG.pdf,,4142396,,done
4,Khetrigao,11,11 - Thambalkhong North,BEN,final,6.09,AC04_part011_final_BEN.pdf,,4261376,,done
4,Khetrigao,12,12 - Thambalkhong Sabal Leikai,ENG,final,9.68,AC04_part012_final_ENG.pdf,,7538838,,done
4,Khetrigao,12,12 - Thambalkhong Sabal Leikai,BEN,final,10.7,AC04_part012_final_BEN.pdf,,7712164,,done
4,Khetrigao,13,13 - Top Naoria (North-A),ENG,final,7.42,AC04_part013_final_ENG.pdf,,5661349,,done
4,Khetrigao,13,13 - Top Naoria (North-A),BEN,final,8.28,AC04_part013_final_BEN.pdf,,5849633,,done
4,Khetrigao,14,14 - Top Naoria (North-B),ENG,final,6.63,AC04_part014_final_ENG.pdf,,5043030,,done
4,Khetrigao,14,14 - Top Naoria (North-B),BEN,final,7.25,AC04_part014_final_BEN.pdf,,5129461,,done
4,Khetrigao,15,15 - Khaidem Leikai (South-A),ENG,final,7.64,AC04_part015_final_ENG.pdf,,5948557,,done
4,Khetrigao,15,15 - Khaidem Leikai (South-A),BEN,final,8.6,AC04_part015_final_BEN.pdf,,6159593,,done
4,Khetrigao,16,16 - Khaidem Leikai (South-B),ENG,final,4.76,AC04_part016_final_ENG.pdf,,3512223,,done
4,Khetrigao,16,16 - Khaidem Leikai (South-B),BEN,final,5.22,AC04_part016_final_BEN.pdf,,3583513,,done
4,Khetrigao,17,17 - Khaidem Leikai (North),ENG,final,9.87,AC04_part017_final_ENG.pdf,,7765079,,done
4,Khetrigao,17,17 - Khaidem Leikai (North),BEN,final,11.12,AC04_part017_final_BEN.pdf,,8061906,,done
4,Khetrigao,18,18 - Top Dusara Imphal (A),ENG,final,8.39,AC04_part018_final_ENG.pdf,,6519805,,done
4,Khetrigao,18,18 - Top Dusara Imphal (A),BEN,final,9.39,AC04_part018_final_BEN.pdf,,6752972,,done
4,Khetrigao,19,19 - Top Dusara Imphal (B),ENG,final,7.45,AC04_part019_final_ENG.pdf,,5718745,,done
4,Khetrigao,19,19 - Top Dusara Imphal (B),BEN,final,8.36,AC04_part019_final_BEN.pdf,,5931658,,done
4,Khetrigao,20,20 - Top Dusara Khabam (A),ENG,final,10.06,AC04_part020_final_ENG.pdf,,7819538,,done
4,Khetrigao,20,20 - Top Dusara Khabam (A),BEN,final,11.24,AC04_part020_final_BEN.pdf,,8068432,,done
4,Khetrigao,21,21 - Top Dusara Khabam (B),ENG,final,11.07,AC04_part021_final_ENG.pdf,,8696929,,done
4,Khetrigao,21,21 - Top Dusara Khabam (B),BEN,final,12.42,AC04_part021_final_BEN.pdf,,9011978,,done
4,Khetrigao,22,22 - Kshetri Bengoon (North-A),ENG,final,9.1,AC04_part022_final_ENG.pdf,,7270583,,done
4,Khetrigao,22,22 - Kshetri Bengoon (North-A),BEN,final,10.13,AC04_part022_final_BEN.pdf,,7535737,,done
4,Khetrigao,23,23 - Kshetri Bengoon (North-B),ENG,final,5.69,AC04_part023_final_ENG.pdf,,4414789,,done
4,Khetrigao,23,23 - Kshetri Bengoon (North-B),BEN,final,6.32,AC04_part023_final_BEN.pdf,,4576751,,done
4,Khetrigao,24,24 - Kshetri Bengoon (South-A),ENG,final,8.01,AC04_part024_final_ENG.pdf,,6256916,,done
4,Khetrigao,24,24 - Kshetri Bengoon (South-A),BEN,final,8.92,AC04_part024_final_BEN.pdf,,6493575,,done
4,Khetrigao,25,25 - Kshetri Bengoon (South-B),ENG,final,8.59,AC04_part025_final_ENG.pdf,,6753720,,done
4,Khetrigao,25,25 - Kshetri Bengoon (South-B),BEN,final,9.57,AC04_part025_final_BEN.pdf,,6996388,,done
4,Khetrigao,26,26 - Kshetri Awang Leikai (A),ENG,final,9.44,AC04_part026_final_ENG.pdf,,7422304,,done
4,Khetrigao,26,26 - Kshetri Awang Leikai (A),BEN,final,10.58,AC04_part026_final_BEN.pdf,,7731600,,done
4,Khetrigao,27,27 - Kshetri Awang Leikai (B),ENG,final,9.32,AC04_part027_final_ENG.pdf,,7322865,,done
4,Khetrigao,27,27 - Kshetri Awang Leikai (B),BEN,final,10.4,AC04_part027_final_BEN.pdf,,7599041,,done
4,Khetrigao,28,28 - Kshetrigao Makha Leikai(A),ENG,final,9.33,AC04_part028_final_ENG.pdf,,7354585,,done
4,Khetrigao,28,28 - Kshetrigao Makha Leikai(A),BEN,final,10.46,AC04_part028_final_BEN.pdf,,7657825,,done
4,Khetrigao,29,29 - Kshetrigao Makha Leikai(B),ENG,final,7.49,AC04_part029_final_ENG.pdf,,5819794,,done
4,Khetrigao,29,29 - Kshetrigao Makha Leikai(B),BEN,final,8.34,AC04_part029_final_BEN.pdf,,6029504,,done
4,Khetrigao,30,30 - Kshetrigao Awang Sabal Leikai (A),ENG,final,8.02,AC04_part030_final_ENG.pdf,,6298568,,done
4,Khetrigao,30,30 - Kshetrigao Awang Sabal Leikai (A),BEN,final,8.97,AC04_part030_final_BEN.pdf,,6545587,,done
4,Khetrigao,31,31 - Kshetrigao Awang Sabal Leikai (B),ENG,final,7.33,AC04_part031_final_ENG.pdf,,5760594,,done
4,Khetrigao,31,31 - Kshetrigao Awang Sabal Leikai (B),BEN,final,8.24,AC04_part031_final_BEN.pdf,,6015659,,done
4,Khetrigao,32,32 - Kshetrigao Makha Leikai,ENG,final,8.08,AC04_part032_final_ENG.pdf,,6351448,,done
4,Khetrigao,32,32 - Kshetrigao Makha Leikai,BEN,final,8.96,AC04_part032_final_BEN.pdf,,6556465,,done
4,Khetrigao,33,33 - Kshetrigao Awang Leikai,ENG,final,4.74,AC04_part033_final_ENG.pdf,,3573283,,done
4,Khetrigao,33,33 - Kshetrigao Awang Leikai,BEN,final,5.23,AC04_part033_final_BEN.pdf,,3688765,,done
4,Khetrigao,34,34 - Kshetrigao,ENG,final,8.68,AC04_part034_final_ENG.pdf,,6835419,,done
4,Khetrigao,34,34 - Kshetrigao,BEN,final,9.71,AC04_part034_final_BEN.pdf,,7086336,,done
4,Khetrigao,35,35 - Keikhu Muslim Makha Leikai,ENG,final,7.06,AC04_part035_final_ENG.pdf,,5481767,,done
4,Khetrigao,35,35 - Keikhu Muslim Makha Leikai,BEN,final,7.88,AC04_part035_final_BEN.pdf,,5668845,,done
4,Khetrigao,36,36 - Keikhu Kabui,ENG,final,4.69,AC04_part036_final_ENG.pdf,,3517255,,done
4,Khetrigao,36,36 - Keikhu Kabui,BEN,final,5.17,AC04_part036_final_BEN.pdf,,3603835,,done
4,Khetrigao,37,37 - Naharup (A),ENG,final,8.23,AC04_part037_final_ENG.pdf,,6348716,,done
4,Khetrigao,37,37 - Naharup (A),BEN,final,9.2,AC04_part037_final_BEN.pdf,,6578820,,done
4,Khetrigao,38,38 - Naharup (B),ENG,final,7.92,AC04_part038_final_ENG.pdf,,6159930,,done
4,Khetrigao,38,38 - Naharup (B),BEN,final,8.86,AC04_part038_final_BEN.pdf,,6384204,,done
4,Khetrigao,39,39 - Makhapat Khongjin Leikai,ENG,final,6.76,AC04_part039_final_ENG.pdf,,5161068,,done
4,Khetrigao,39,39 - Makhapat Khongjin Leikai,BEN,final,7.56,AC04_part039_final_BEN.pdf,,5351798,,done
4,Khetrigao,40,40 - Makhapat Awang,ENG,final,5.94,AC04_part040_final_ENG.pdf,,4542415,,done
4,Khetrigao,40,40 - Makhapat Awang,BEN,final,6.55,AC04_part040_final_BEN.pdf,,4668705,,done
4,Khetrigao,41,41 - Thangbrijou Awang Leikai,ENG,final,6.35,AC04_part041_final_ENG.pdf,,4880635,,done
4,Khetrigao,41,41 - Thangbrijou Awang Leikai,BEN,final,7.09,AC04_part041_final_BEN.pdf,,5071962,,done
4,Khetrigao,42,42 - Thangbrijou Makha Leikai,ENG,final,5.88,AC04_part042_final_ENG.pdf,,4488268,,done
4,Khetrigao,42,42 - Thangbrijou Makha Leikai,BEN,final,6.61,AC04_part042_final_BEN.pdf,,4669695,,done
4,Khetrigao,43,43 - Bamon Kampu (North-A),ENG,final,7.45,AC04_part043_final_ENG.pdf,,5766355,,done
4,Khetrigao,43,43 - Bamon Kampu (North-A),BEN,final,8.35,AC04_part043_final_BEN.pdf,,5997499,,done
4,Khetrigao,44,44 - Bamon Kampu (North-B),ENG,final,6.76,AC04_part044_final_ENG.pdf,,5239545,,done
4,Khetrigao,44,44 - Bamon Kampu (North-B),BEN,final,7.54,AC04_part044_final_BEN.pdf,,5410987,,done
4,Khetrigao,45,45 - Bamon Kampu (South West),ENG,final,7.65,AC04_part045_final_ENG.pdf,,5884825,,done
4,Khetrigao,45,45 - Bamon Kampu (South West),BEN,final,8.51,AC04_part045_final_BEN.pdf,,6077483,,done
4,Khetrigao,46,46 - Bamon Kampu (South East),ENG,final,7.07,AC04_part046_final_ENG.pdf,,5442851,,done
4,Khetrigao,46,46 - Bamon Kampu (South East),BEN,final,7.8,AC04_part046_final_BEN.pdf,,5601090,,done
5,Thongju,1,1 - Thongju Lilando lampak (A),ENG,final,5.4,AC05_part001_final_ENG.pdf,,4044721,,done
5,Thongju,1,1 - Thongju Lilando lampak (A),BEN,final,6.0,AC05_part001_final_BEN.pdf,,4174311,,done
5,Thongju,2,2 - Thongju Lilando lampak (B),ENG,final,6.79,AC05_part002_final_ENG.pdf,,5164035,,done
5,Thongju,2,2 - Thongju Lilando lampak (B),BEN,final,7.54,AC05_part002_final_BEN.pdf,,5326985,,done
5,Thongju,3,3 - Thongju Ningomthong(A),ENG,final,8.5,AC05_part003_final_ENG.pdf,,6586804,,done
5,Thongju,3,3 - Thongju Ningomthong(A),BEN,final,9.45,AC05_part003_final_BEN.pdf,,6788820,,done
5,Thongju,4,4 - Thongju Ningomthong (B),ENG,final,7.01,AC05_part004_final_ENG.pdf,,5385067,,done
5,Thongju,4,4 - Thongju Ningomthong (B),BEN,final,7.77,AC05_part004_final_BEN.pdf,,5543966,,done
5,Thongju,5,5 - Kakwa Lamdaibung,ENG,final,5.5,AC05_part005_final_ENG.pdf,,4114536,,done
5,Thongju,5,5 - Kakwa Lamdaibung,BEN,final,6.04,AC05_part005_final_BEN.pdf,,4216441,,done
5,Thongju,6,6 - Kakwa Nameirakpam Leikai,ENG,final,8.04,AC05_part006_final_ENG.pdf,,6209945,,done
5,Thongju,6,6 - Kakwa Nameirakpam Leikai,BEN,final,9.02,AC05_part006_final_BEN.pdf,,6453780,,done
5,Thongju,7,7 - Thongju Pheijaleitong (A),ENG,final,5.1,AC05_part007_final_ENG.pdf,,3802932,,done
5,Thongju,7,7 - Thongju Pheijaleitong (A),BEN,final,5.66,AC05_part007_final_BEN.pdf,,3924446,,done
5,Thongju,8,8 - Thongju Pheijaleitong (B),ENG,final,7.51,AC05_part008_final_ENG.pdf,,5707687,,done
5,Thongju,8,8 - Thongju Pheijaleitong (B),BEN,final,8.4,AC05_part008_final_BEN.pdf,,5910227,,done
5,Thongju,9,9 - Pichu Lampak,ENG,final,9.0,AC05_part009_final_ENG.pdf,,6915107,,done
5,Thongju,9,9 - Pichu Lampak,BEN,final,9.93,AC05_part009_final_BEN.pdf,,7078269,,done
5,Thongju,10,10 - Konok Khongnangkhong,ENG,final,6.86,AC05_part010_final_ENG.pdf,,5214640,,done
5,Thongju,10,10 - Konok Khongnangkhong,BEN,final,7.63,AC05_part010_final_BEN.pdf,,5383874,,done
5,Thongju,11,11 - Thongju Part-II Makha Leikai,ENG,final,6.78,AC05_part011_final_ENG.pdf,,5202875,,done
5,Thongju,11,11 - Thongju Part-II Makha Leikai,BEN,final,7.5,AC05_part011_final_BEN.pdf,,5347477,,done
5,Thongju,12,12 - Thongju Part-II Koirou,ENG,final,8.58,AC05_part012_final_ENG.pdf,,6615684,,done
5,Thongju,12,12 - Thongju Part-II Koirou,BEN,final,9.62,AC05_part012_final_BEN.pdf,,6864928,,done
5,Thongju,13,13 - Thongju Waikhom Khongnang,ENG,final,5.05,AC05_part013_final_ENG.pdf,,3747515,,done
5,Thongju,13,13 - Thongju Waikhom Khongnang,BEN,final,5.59,AC05_part013_final_BEN.pdf,,3865205,,done
5,Thongju,14,14 - Bashikhong Panthoibi Bazar,ENG,final,6.13,AC05_part014_final_ENG.pdf,,4619080,,done
5,Thongju,14,14 - Bashikhong Panthoibi Bazar,BEN,final,6.91,AC05_part014_final_BEN.pdf,,4822869,,done
5,Thongju,15,15 - Kongba Irong,ENG,final,8.06,AC05_part015_final_ENG.pdf,,6246234,,done
5,Thongju,15,15 - Kongba Irong,BEN,final,9.05,AC05_part015_final_BEN.pdf,,6491457,,done
5,Thongju,16,16 - Bashikhong Bazar,ENG,final,7.42,AC05_part016_final_ENG.pdf,,5606054,,done
5,Thongju,16,16 - Bashikhong Bazar,BEN,final,8.25,AC05_part016_final_BEN.pdf,,5790147,,done
5,Thongju,17,17 - Bashikhong Torban,ENG,final,5.75,AC05_part017_final_ENG.pdf,,4341083,,done
5,Thongju,17,17 - Bashikhong Torban,BEN,final,6.43,AC05_part017_final_BEN.pdf,,4495678,,done
5,Thongju,18,18 - Kitana Panung (A),ENG,final,5.68,AC05_part018_final_ENG.pdf,,4298539,,done
5,Thongju,18,18 - Kitana Panung (A),BEN,final,6.26,AC05_part018_final_BEN.pdf,,4412215,,done
5,Thongju,19,19 - Kitana Panung (B),ENG,final,5.74,AC05_part019_final_ENG.pdf,,4284941,,done
5,Thongju,19,19 - Kitana Panung (B),BEN,final,6.33,AC05_part019_final_BEN.pdf,,4405155,,done
5,Thongju,20,20 - Kitana Panung (C),ENG,final,8.2,AC05_part020_final_ENG.pdf,,6321314,,done
5,Thongju,20,20 - Kitana Panung (C),BEN,final,9.13,AC05_part020_final_BEN.pdf,,6523062,,done
5,Thongju,21,21 - Torban Pebiya Pandit Leikai,ENG,final,9.71,AC05_part021_final_ENG.pdf,,7479458,,done
5,Thongju,21,21 - Torban Pebiya Pandit Leikai,BEN,final,10.79,AC05_part021_final_BEN.pdf,,7728133,,done
5,Thongju,22,22 - Mongkhang Lambi,ENG,final,6.01,AC05_part022_final_ENG.pdf,,4519513,,done
5,Thongju,22,22 - Mongkhang Lambi,BEN,final,6.57,AC05_part022_final_BEN.pdf,,4597076,,done
5,Thongju,23,23 - Mongkhang Lambi (North),ENG,final,5.8,AC05_part023_final_ENG.pdf,,4376829,,done
5,Thongju,23,23 - Mongkhang Lambi (North),BEN,final,6.42,AC05_part023_final_BEN.pdf,,4509039,,done
5,Thongju,24,24 - Torban Kshetri Leikai,ENG,final,9.8,AC05_part024_final_ENG.pdf,,7589358,,done
5,Thongju,24,24 - Torban Kshetri Leikai,BEN,final,10.95,AC05_part024_final_BEN.pdf,,7858822,,done
5,Thongju,25,25 - Akampat,ENG,final,9.93,AC05_part025_final_ENG.pdf,,7645893,,done
5,Thongju,25,25 - Akampat,BEN,final,10.98,AC05_part025_final_BEN.pdf,,7844410,,done
5,Thongju,26,26 - Khongman Mangjil (A),ENG,final,8.21,AC05_part026_final_ENG.pdf,,6271310,,done
5,Thongju,26,26 - Khongman Mangjil (A),BEN,final,9.05,AC05_part026_final_BEN.pdf,,6441388,,done
5,Thongju,27,27 - Khongman Mangjil (B),ENG,final,6.0,AC05_part027_final_ENG.pdf,,4479275,,done
5,Thongju,27,27 - Khongman Mangjil (B),BEN,final,6.6,AC05_part027_final_BEN.pdf,,4598980,,done
5,Thongju,28,28 - Khongman Mayai Leikai Zone-III(A),ENG,final,7.55,AC05_part028_final_ENG.pdf,,5777049,,done
5,Thongju,28,28 - Khongman Mayai Leikai Zone-III(A),BEN,final,8.38,AC05_part028_final_BEN.pdf,,5950329,,done
5,Thongju,29,29 - Khongman Zone-IV,ENG,final,5.49,AC05_part029_final_ENG.pdf,,4143422,,done
5,Thongju,29,29 - Khongman Zone-IV,BEN,final,6.12,AC05_part029_final_BEN.pdf,,4294904,,done
5,Thongju,30,30 - Khongman,ENG,final,9.19,AC05_part030_final_ENG.pdf,,7152773,,done
5,Thongju,30,30 - Khongman,BEN,final,10.32,AC05_part030_final_BEN.pdf,,7428584,,done
5,Thongju,31,31 - Khongman Zone-V(A),ENG,final,6.81,AC05_part031_final_ENG.pdf,,5226322,,done
5,Thongju,31,31 - Khongman Zone-V(A),BEN,final,7.59,AC05_part031_final_BEN.pdf,,5403798,,done
5,Thongju,32,32 - Khongman Zone-V(B),ENG,final,6.26,AC05_part032_final_ENG.pdf,,4793632,,done
5,Thongju,32,32 - Khongman Zone-V(B),BEN,final,6.94,AC05_part032_final_BEN.pdf,,4933849,,done
5,Thongju,33,33 - Wangkhei Loumanbi (A),ENG,final,5.94,AC05_part033_final_ENG.pdf,,4501230,,done
5,Thongju,33,33 - Wangkhei Loumanbi (A),BEN,final,6.6,AC05_part033_final_BEN.pdf,,4639354,,done
5,Thongju,34,34 - Wangkhei Loumanbi (B),ENG,final,7.64,AC05_part034_final_ENG.pdf,,5877942,,done
5,Thongju,34,34 - Wangkhei Loumanbi (B),BEN,final,8.56,AC05_part034_final_BEN.pdf,,6085177,,done
5,Thongju,35,35 - Nandeibam Leikai (A),ENG,final,9.38,AC05_part035_final_ENG.pdf,,7319359,,done
5,Thongju,35,35 - Nandeibam Leikai (A),BEN,final,10.47,AC05_part035_final_BEN.pdf,,7584227,,done
5,Thongju,36,36 - Kongba Makha Nandeibam Leikai,ENG,final,9.8,AC05_part036_final_ENG.pdf,,7608284,,done
5,Thongju,36,36 - Kongba Makha Nandeibam Leikai,BEN,final,11.05,AC05_part036_final_BEN.pdf,,7916631,,done
5,Thongju,37,37 - Nandeibam Leikai (C),ENG,final,7.57,AC05_part037_final_ENG.pdf,,5782440,,done
5,Thongju,37,37 - Nandeibam Leikai (C),BEN,final,8.39,AC05_part037_final_BEN.pdf,,5959357,,done
5,Thongju,38,38 - Uchekon Kongba Kshetri Leikai (A),ENG,final,7.59,AC05_part038_final_ENG.pdf,,5779861,,done
5,Thongju,38,38 - Uchekon Kongba Kshetri Leikai (A),BEN,final,8.44,AC05_part038_final_BEN.pdf,,5972579,,done
5,Thongju,39,39 - Uchekon Kongba Kshetri Leikai (B),ENG,final,7.45,AC05_part039_final_ENG.pdf,,5688645,,done
5,Thongju,39,39 - Uchekon Kongba Kshetri Leikai (B),BEN,final,8.28,AC05_part039_final_BEN.pdf,,5866221,,done
5,Thongju,40,40 - Uchekon Torban (A),ENG,final,8.65,AC05_part040_final_ENG.pdf,,6636606,,done
5,Thongju,40,40 - Uchekon Torban (A),BEN,final,9.6,AC05_part040_final_BEN.pdf,,6855200,,done
5,Thongju,41,41 - Uchekon Torban (B),ENG,final,7.14,AC05_part041_final_ENG.pdf,,5469798,,done
5,Thongju,41,41 - Uchekon Torban (B),BEN,final,7.97,AC05_part041_final_BEN.pdf,,5671282,,done
5,Thongju,42,42 - Takhok Mapal (A),ENG,final,6.12,AC05_part042_final_ENG.pdf,,4621892,,done
5,Thongju,42,42 - Takhok Mapal (A),BEN,final,6.86,AC05_part042_final_BEN.pdf,,4799822,,done
5,Thongju,43,43 - Takhok Mapal (B),ENG,final,6.62,AC05_part043_final_ENG.pdf,,5064875,,done
5,Thongju,43,43 - Takhok Mapal (B),BEN,final,7.35,AC05_part043_final_BEN.pdf,,5217073,,done
5,Thongju,44,44 - Takhok Mapal (C),ENG,final,7.37,AC05_part044_final_ENG.pdf,,5651811,,done
5,Thongju,44,44 - Takhok Mapal (C),BEN,final,8.18,AC05_part044_final_BEN.pdf,,5841569,,done
5,Thongju,45,45 - Takhok Mapal Wangkhei Loumanbi,ENG,final,6.33,AC05_part045_final_ENG.pdf,,4780408,,done
5,Thongju,45,45 - Takhok Mapal Wangkhei Loumanbi,BEN,final,6.99,AC05_part045_final_BEN.pdf,,4916143,,done
6,Keirao,1,1 - Kiyamgei Maning Leikai (A),ENG,final,7.04,AC06_part001_final_ENG.pdf,,5422367,,done
6,Keirao,1,1 - Kiyamgei Maning Leikai (A),BEN,final,7.82,AC06_part001_final_BEN.pdf,,5581202,,done
6,Keirao,2,2 - Kiyamgei Maning Leikai (B),ENG,final,5.84,AC06_part002_final_ENG.pdf,,4447926,,done
6,Keirao,2,2 - Kiyamgei Maning Leikai (B),BEN,final,6.41,AC06_part002_final_BEN.pdf,,4532997,,done
6,Keirao,3,3 - Kiyamgei (B),ENG,final,10.09,AC06_part003_final_ENG.pdf,,7914813,,done
6,Keirao,3,3 - Kiyamgei (B),BEN,final,11.2,AC06_part003_final_BEN.pdf,,8132249,,done
6,Keirao,4,4 - Kiyamgei(C-I),ENG,final,7.72,AC06_part004_final_ENG.pdf,,6021042,,done
6,Keirao,4,4 - Kiyamgei(C-I),BEN,final,8.59,AC06_part004_final_BEN.pdf,,6211706,,done
6,Keirao,5,5 - Kyamgei Khoirom Leikai,ENG,final,7.66,AC06_part005_final_ENG.pdf,,5891548,,done
6,Keirao,5,5 - Kyamgei Khoirom Leikai,BEN,final,8.53,AC06_part005_final_BEN.pdf,,6083283,,done
6,Keirao,6,6 - Kiyamgei Mamang Leikai,ENG,final,5.43,AC06_part006_final_ENG.pdf,,4081096,,done
6,Keirao,6,6 - Kiyamgei Mamang Leikai,BEN,final,6.02,AC06_part006_final_BEN.pdf,,4227139,,done
6,Keirao,7,7 - Kiyamgei Mamang Leikai (B),ENG,final,6.44,AC06_part007_final_ENG.pdf,,4891826,,done
6,Keirao,7,7 - Kiyamgei Mamang Leikai (B),BEN,final,7.08,AC06_part007_final_BEN.pdf,,5016136,,done
